dist,town,village,area,orientations,room,bedroom,living_room,washing_room,rent,lease_mode,label,elevator,parking,water,electricity,gas
香洲区,横琴,华发首府花园一期,80,东南,22厅1卫,2,2,1,1600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,拱北,富华里,91,南,22厅1卫,2,2,1,1600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,兰埔,银丰花园,45,东南,21厅1卫,2,1,1,1600 ,整租,/精装/,有,免费车位,民水,民电,无
香洲区,南屏,南景苑,67.14,西南,21厅1卫,2,1,1,1600 ,整租,/精装/,有,免费车位,民水,民电,无
香洲区,湾仔,水岸华都,81.72,南,22厅1卫,2,2,1,1600 ,整租,/精装/,有,租用车位,民水,民电,有
香洲区,洪湾,富力优派广场,72,南,22厅1卫,2,2,1,1600 ,整租,/精装/随时看房/,有,免费车位,商水,商电,无
香洲区,横琴,华发悦府,79,南,22厅1卫,2,2,1,1600 ,整租,/新上/精装/,有,免费车位,民水,民电,有
香洲区,横琴,华发广场悦琴湾,79,南,22厅1卫,2,2,1,1600 ,整租,/新上/精装/,有,免费车位,商水,商电,有
香洲区,新香洲,天诚花园,64.09,南,22厅1卫,2,2,1,1600 ,整租,/新上/精装/,有,免费车位,民水,民电,无
香洲区,湾仔,佳兆业·水岸华都·悦港湾,76,东北,22厅1卫,2,2,1,1600 ,整租,/新上/精装/随时看房/,有,免费车位,商水,商电,无
香洲区,吉大,盛东江山赋,75,东南,22厅1卫,2,2,1,1600 ,整租,/新上/精装/,有,免费车位,商水,商电,有
香洲区,拱北,银石雅园,80,北,22厅1卫,2,2,1,1600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,前山,燕都,47.5,南,21厅1卫,2,1,1,1600 ,整租,/精装/,有,租用车位,商水,商电,有
香洲区,洪湾,湾区星座,62,南,22厅1卫,2,2,1,1600 ,整租,/精装/随时看房/非居住房屋/,有,免费车位,商水,商电,无
香洲区,兰埔,格力香樟,89,东南,21厅1卫,2,1,1,1600 ,整租,/精装/随时看房/,有,免费车位,民水,民电,有
香洲区,横琴,中大金融中心,92,东,21厅1卫,2,1,1,1600 ,整租,/精装/,有,租用车位,商水,商电,无
香洲区,洪湾,湾区星座,69,北,22厅1卫,2,2,1,1600 ,整租,/精装/非居住房屋/,有,租用车位,商水,商电,无
香洲区,唐家湾,格力海岸,100,南,22厅1卫,2,2,1,1600 ,整租,/精装/,有,租用车位,民水,民电,有
香洲区,湾仔,华发城建四季半岛·钻石湾,75,东南,22厅1卫,2,2,1,1600 ,整租,/精装/,有,免费车位,商水,商电,有
香洲区,横琴,银鑫花园,70,东南,22厅1卫,2,2,1,1600 ,整租,/精装/随时看房/,有,免费车位,民水,民电,无
香洲区,吉大,侨星花园,71,北,21厅1卫,2,1,1,1600 ,整租,/,有,免费车位,民水,民电,无
香洲区,老香洲,安广世纪大厦,90,东南,22厅0卫,2,2,0,1600 ,整租,/精装/非居住房屋/,有,免费车位,民水,民电,无
香洲区,柠溪,石竹苑,68,南,22厅1卫,2,2,1,1600 ,整租,/精装/,有,免费车位,民水,民电,无
香洲区,唐家湾,格力海岸,100,南,22厅1卫,2,2,1,1600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,前山,燕都,70,南,22厅1卫,2,2,1,1600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,兰埔,格力香樟,89,南,21厅1卫,2,1,1,1600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,横琴,保利国际广场,85,南,21厅1卫,2,1,1,1600 ,整租,/精装/非居住房屋/,有,免费车位,商水,商电,无
香洲区,拱北,迎宾广场,70,南,22厅1卫,2,2,1,1600 ,整租,/精装/非居住房屋/,有,租用车位,民水,民电,无
香洲区,唐家湾,金奥园,67,南,22厅1卫,2,2,1,1600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,吉大,新光御景山花园,58,东南,21厅1卫,2,1,1,1600 ,整租,/随时看房/,有,免费车位,民水,民电,有
香洲区,横琴,三一南方总部大厦,49,东南,21厅1卫,2,1,1,1600 ,整租,/精装/,有,免费车位,民水,民电,无
香洲区,拱北,岭秀城壹号,76,东南,21厅1卫,2,1,1,1600 ,整租,/精装/随时看房/,有,免费车位,商水,商电,有
香洲区,洪湾,利是达星际广场,69,东南,22厅1卫,2,2,1,1600 ,整租,/精装/,有,免费车位,商水,民电,有
香洲区,湾仔,华发城建四季半岛·水晶湾,75,南,21厅1卫,2,1,1,1600 ,整租,/新上/,有,免费车位,商水,商电,有
香洲区,吉大,格力广场四期,68,南,21厅1卫,2,1,1,1600 ,整租,/新上/精装/,有,免费车位,民水,民电,有
香洲区,横琴,华发广场悦海湾,78,南,22厅1卫,2,2,1,1600 ,整租,/新上/精装/随时看房/,有,免费车位,商水,商电,有
香洲区,拱北,南大大厦,90,南,21厅1卫,2,1,1,1600 ,整租,/新上/,有,免费车位,商水,商电,无
香洲区,湾仔,华发四季半岛·翡翠湾,75,南,22厅1卫,2,2,1,1600 ,整租,/新上/精装/,有,免费车位,商水,商电,有
香洲区,唐家湾,格力海岸,93,东南,22厅1卫,2,2,1,1600 ,整租,/新上/精装/,有,租用车位,民水,民电,有
香洲区,横琴,华融琴海湾,83,东南南,21厅1卫,2,1,1,1600 ,整租,/新上/精装/,有,免费车位,民水,民电,有
香洲区,唐家湾,海怡湾畔,89,南,22厅1卫,2,2,1,1600 ,整租,/新上/精装/随时看房/,有,免费车位,民水,民电,有
香洲区,横琴,银鑫花园,69,南,22厅1卫,2,2,1,1600 ,整租,/新上/精装/随时看房/,有,租用车位,民水,民电,有
香洲区,上冲,奥园商业广场,81,东南,22厅1卫,2,2,1,1600 ,整租,/新上/精装/随时看房/,有,免费车位,民水,民电,有
香洲区,前山,心海州,64,东,21厅1卫,2,1,1,1600 ,整租,/新上/精装/,有,免费车位,民水,民电,无
香洲区,吉大,格力广场一期,89,南,22厅1卫,2,2,1,1600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,横琴,铁建大厦,70,北,22厅1卫,2,2,1,1600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,南屏,华发水岸二期,84,南北,22厅1卫,2,2,1,1600 ,整租,/精装/随时看房/,有,免费车位,民水,民电,有
香洲区,横琴,铁建大厦,70,南,21厅1卫,2,1,1,1600 ,整租,/精装/,有,租用车位,民水,民电,有
香洲区,兰埔,钰海山庄,58.95,东南,21厅1卫,2,1,1,1600 ,整租,/精装/,有,租用车位,民水,民电,有
香洲区,吉大,莱茵半岛,94,东南,22厅1卫,2,2,1,1600 ,整租,/精装/随时看房/,有,免费车位,民水,民电,有
香洲区,吉大,格力广场四期,63,西,21厅1卫,2,1,1,1600 ,整租,/精装/随时看房/,有,免费车位,民水,民电,有
香洲区,横琴,紫檀文化中心,77.4,南,22厅1卫,2,2,1,1600 ,整租,/精装/非居住房屋/,有,免费车位,商水,商电,无
香洲区,前山,卓雅花园,60,东南,22厅1卫,2,2,1,1600 ,整租,/,有,免费车位,民水,民电,无
香洲区,新香洲,瀚高花园,68,南,22厅1卫,2,2,1,1600 ,整租,/精装/,有,租用车位,民水,民电,有
香洲区,老香洲,铭泰城市广场,53.53,南,22厅1卫,2,2,1,1600 ,整租,/精装/随时看房/,有,租用车位,商水,商电,无
香洲区,吉大,白莲新村,70,南,21厅1卫,2,1,1,1600 ,整租,/,有,免费车位,民水,民电,有
香洲区,横琴,龙光·玖龙玺,69.71,东南,22厅1卫,2,2,1,1600 ,整租,/精装/,有,免费车位,商水,商电,有
香洲区,新香洲,城市风景,78,南,22厅1卫,2,2,1,1600 ,整租,/精装/随时看房/,有,免费车位,民水,民电,有
香洲区,吉大,格力广场二期,89,南,22厅1卫,2,2,1,1600 ,整租,/新上/精装/,有,免费车位,民水,民电,有
香洲区,吉大,白莲新村,79.8,南,22厅1卫,2,2,1,1600 ,整租,/新上/,有,租用车位,民水,民电,有
香洲区,横琴,横琴国贸大厦,74,东南,21厅1卫,2,1,1,1600 ,整租,/新上/精装/,有,免费车位,商水,商电,无
香洲区,横琴,华融琴海湾,81.4,南,22厅1卫,2,2,1,1600 ,整租,/新上/精装/,有,免费车位,民水,民电,有
香洲区,吉大,诚丰星座,88,东南,22厅1卫,2,2,1,1600 ,整租,/精装/,有,租用车位,民水,民电,有
香洲区,上冲,华发城建未来荟,64,东北,22厅1卫,2,2,1,1600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,横琴,华发悦府,79,东南,22厅1卫,2,2,1,1600 ,整租,/精装/,有,租用车位,民水,民电,有
香洲区,前山,金路花园,67,南,22厅1卫,2,2,1,1600 ,整租,/,有,租用车位,民水,民电,无
香洲区,吉大,诚丰银座,75,北,22厅1卫,2,2,1,1600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,翠微,酒珠大厦,60,西北,21厅1卫,2,1,1,1600 ,整租,/,有,免费车位,民水,民电,无
香洲区,兰埔,金域廊院,80,南,22厅1卫,2,2,1,1600 ,整租,/精装/随时看房/,有,租用车位,民水,民电,有
香洲区,湾仔,华发城建四季半岛·水晶湾,72.65,西南,22厅1卫,2,2,1,1600 ,整租,/精装/随时看房/,有,免费车位,商水,商电,有
香洲区,吉大,景湾商住楼,66,南,22厅1卫,2,2,1,1600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,湾仔,水岸华都,69,西南,22厅1卫,2,2,1,1600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,前山,燕都,46.33,南,21厅1卫,2,1,1,1600 ,整租,/新上/精装/,有,免费车位,商水,商电,有
香洲区,唐家湾,凤凰兰亭,118,南,22厅1卫,2,2,1,1600 ,整租,/业主自荐/精装/,有,免费车位,商水,商电,有
香洲区,前山,荣泰河庭,66,南,22厅1卫,2,2,1,1600 ,整租,/,有,免费车位,商水,商电,有
香洲区,柠溪,香柠花园北区,62.07,东北,22厅1卫,2,2,1,1600 ,整租,/新上/随时看房/,有,免费车位,民水,商电,无
香洲区,横琴,横琴万象世界,55,北,21厅1卫,2,1,1,1600 ,整租,/精装/非居住房屋/,有,免费车位,商水,商电,无
香洲区,横琴,横琴金融传媒中心,83,东南,21厅1卫,2,1,1,1600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,前山,金福广场,69,南,22厅1卫,2,2,1,1600 ,整租,/新上/精装/,有,租用车位,民水,民电,无
香洲区,南湾,天朗海峰,63,东,22厅1卫,2,2,1,1600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,新香洲,翠华新村南区,75,北,22厅1卫,2,2,1,1600 ,整租,/精装/,有,免费车位,民水,民电,无
香洲区,横琴,华发广场悦琴湾,79.74,南,22厅1卫,2,2,1,1600 ,整租,/精装/,有,免费车位,商水,商电,有
香洲区,吉大,吉莲新村,68,南北,22厅2卫,2,2,2,1600 ,整租,/精装/双卫生间/,有,免费车位,民水,民电,有
香洲区,横琴,横琴新家园,69,东南,22厅1卫,2,2,1,1600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,拱北,正邦岭秀城,62,东,21厅1卫,2,1,1,1600 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,翠微,翠珠花园,52.9,北,21厅1卫,2,1,1,1600 ,整租,/,有,免费车位,民水,民电,无
香洲区,南湾,华发新城六期,68,南,22厅1卫,2,2,1,1550 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,唐家湾,首开龙湖天钜,57,南,22厅2卫,2,2,2,1550 ,整租,/精装/双卫生间/随时看房/非居住房屋/,有,免费车位,商水,商电,有
香洲区,翠微,嘉园,62,南,22厅1卫,2,2,1,1550 ,整租,/精装/,有,免费车位,民水,民电,无
香洲区,横琴,华发首府花园一期,80,东南,22厅1卫,2,2,1,1550 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,横琴,中交汇通横琴广场,88,南,22厅1卫,2,2,1,1550 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,翠微,中经花园,69.13,南,22厅1卫,2,2,1,1550 ,整租,/精装/,有,免费车位,民水,民电,无
香洲区,兰埔,圆明山庄,77,北,21厅1卫,2,1,1,1550 ,整租,/新上/精装/,有,免费车位,民水,民电,无
香洲区,横琴,三一南方总部大厦,76,西南,22厅1卫,2,2,1,1550 ,整租,/新上/精装/,有,免费车位,民水,民电,无
香洲区,横琴,华发首府花园一期,79.8,东南,22厅1卫,2,2,1,1500 ,整租,/新上/精装/,有,免费车位,民水,民电,有
香洲区,新香洲,吉豪花园,76,南北,22厅1卫,2,2,1,1500 ,整租,/新上/精装/,有,免费车位,民水,民电,无
香洲区,新香洲,吉豪花园,75,东西,22厅1卫,2,2,1,1500 ,整租,/新上/随时看房/,有,租用车位,民水,民电,有
香洲区,上冲,华发城建未来荟,65,西北,21厅1卫,2,1,1,1500 ,整租,/新上/精装/,有,免费车位,民水,民电,有
香洲区,吉大,园林花园二期,90,北,22厅1卫,2,2,1,1500 ,整租,/精装/,有,租用车位,民水,民电,无
香洲区,南湾,华发新城三期,93,南,22厅1卫,2,2,1,1500 ,整租,/精装/,有,租用车位,民水,民电,有
香洲区,吉大,吉祥园,64.3,东南,21厅1卫,2,1,1,1500 ,整租,/新上/精装/,有,租用车位,民水,民电,无
香洲区,唐家湾,保利海上五月花2期,79,东南,22厅1卫,2,2,1,1500 ,整租,/新上/精装/随时看房/,有,免费车位,民水,民电,有
香洲区,前山,豪景花园,92,南,21厅1卫,2,1,1,1500 ,整租,/精装/,有,免费车位,民水,民电,无
香洲区,老香洲,南华小区西苑,60,南,21厅1卫,2,1,1,1500 ,整租,/新上/精装/,有,免费车位,民水,民电,无
香洲区,夏湾,八汇花园,77,东南,21厅1卫,2,1,1,1500 ,整租,/新上/精装/随时看房/,有,免费车位,民水,民电,无
香洲区,拱北,广发花园,73,东南,22厅1卫,2,2,1,1500 ,整租,/业主自荐/新上/精装/,有,租用车位,商水,商电,无
香洲区,唐家湾,旭日湾花园,79,北,22厅1卫,2,2,1,1500 ,整租,/,有,租用车位,民水,民电,有
香洲区,上冲,凤山府,92,南,22厅1卫,2,2,1,1500 ,整租,/精装/随时看房/,有,租用车位,民水,民电,有
香洲区,上冲,万科城,92,东南南,22厅1卫,2,2,1,1500 ,整租,/精装/,有,租用车位,民水,民电,有
香洲区,洪湾,中邦浪琴湾,77,南,22厅1卫,2,2,1,1500 ,整租,/精装/随时看房/,有,免费车位,民水,民电,有
香洲区,拱北,银石雅园,84,北,22厅1卫,2,2,1,1500 ,整租,/新上/,有,免费车位,民水,民电,有
香洲区,新香洲,格林春天,79,南,22厅1卫,2,2,1,1500 ,整租,/新上/精装/,有,免费车位,民水,民电,有
香洲区,吉大,中信南航住宅区,65,东南,22厅1卫,2,2,1,1500 ,整租,/新上/精装/,有,免费车位,民水,民电,无
香洲区,拱北,中庭居,60,南,21厅1卫,2,1,1,1500 ,整租,/新上/精装/,有,租用车位,商水,商电,有
香洲区,拱北,富华里,92,南,21厅1卫,2,1,1,1500 ,整租,/新上/精装/,有,租用车位,民水,民电,有
香洲区,柠溪,岭南世家华景园,72,南,22厅1卫,2,2,1,1500 ,未知,/新上/精装/,有,租用车位,民水,民电,有
香洲区,前山,凤山旭日台,80,南,22厅1卫,2,2,1,1500 ,整租,/新上/精装/,有,租用车位,民水,民电,有
香洲区,洪湾,中邦浪琴湾,77,东,22厅1卫,2,2,1,1500 ,整租,/新上/精装/,有,免费车位,民水,民电,有
香洲区,柠溪,香柠花园南区,68,南,21厅1卫,2,1,1,1500 ,整租,/新上/精装/,有,免费车位,民水,商电,无
香洲区,唐家湾,华盛豪园,67,东,22厅1卫,2,2,1,1500 ,整租,/新上/,有,免费车位,民水,民电,无
香洲区,夏湾,现代广场,60,东南,21厅1卫,2,1,1,1500 ,整租,/新上/精装/,有,免费车位,商水,商电,无
香洲区,横琴,华发广场悦琴湾,79.74,南,22厅1卫,2,2,1,1500 ,整租,/新上/精装/,有,免费车位,商水,商电,有
香洲区,吉大,华业临海,90,西南,22厅1卫,2,2,1,1500 ,整租,/新上/精装/,有,免费车位,民水,民电,有
香洲区,老香洲,铭泰城市广场,54.6,东南,21厅1卫,2,1,1,1500 ,整租,/新上/精装/非居住房屋/,有,免费车位,商水,商电,无
香洲区,翠微,新涌花园,45,南北,21厅1卫,2,1,1,1500 ,整租,/新上/,有,免费车位,民水,民电,无
香洲区,南湾,华发新城六期,89.64,南,22厅2卫,2,2,2,1500 ,整租,/精装/双卫生间/,有,免费车位,民水,民电,有
香洲区,吉大,中天维港,112,东南,22厅2卫,2,2,2,1500 ,整租,/新上/精装/双卫生间/,有,免费车位,民水,民电,有
香洲区,夏湾,华宁花园,73,东北,22厅1卫,2,2,1,1500 ,整租,/新上/精装/随时看房/,有,免费车位,民水,民电,无
香洲区,兰埔,钰海山庄,58,东,22厅1卫,2,2,1,1500 ,整租,/精装/,有,免费车位,民水,民电,有
香洲区,前山,环宇城,82,东北,22厅1卫,2,2,1,1500 ,整租,/精装/,有,免费车位,商水,商电,有
香洲区,上冲,棕榈假日,76,南,22厅1卫,2,2,1,1500 ,整租,/新上/精装/,有,免费车位,民水,民电,有
香洲区,横琴,龙光·玖龙玺,69.58,东南,22厅1卫,2,2,1,1500 ,整租,/新上/精装/,有,免费车位,商水,商电,有
香洲区,南屏,翡翠山庄,70,东南,22厅1卫,2,2,1,1500 ,整租,/精装/,有,免费车位,民水,民电,无
香洲区,前山,心海州,58.81,西北,21厅1卫,2,1,1,1500 ,整租,/新上/精装/,有,租用车位,商水,商电,有
香洲区,前山,诚丰水晶座,74,东南,21厅1卫,2,1,1,1500 ,整租,/新上/精装/,有,免费车位,民水,民电,有
香洲区,新香洲,万丰新园,72,南,22厅1卫,2,2,1,1500 ,整租,/新上/,有,免费车位,民水,民电,无
香洲区,前山,心海州,50,南,21厅1卫,2,1,1,1500 ,整租,/新上/精装/,有,租用车位,民水,民电,有
香洲区,上冲,华发城建未来荟,65,东南南,21厅1卫,2,1,1,1500 ,整租,/新上/精装/,有,租用车位,民水,民电,有
香洲区,新香洲,福临居,54.17,南,22厅1卫,2,2,1,1500 ,整租,/新上/精装/,有,免费车位,民水,民电,无
香洲区,拱北,国维中央广场,76,南西南,22厅2卫,2,2,2,1500 ,整租,/新上/精装/双卫生间/,有,租用车位,商水,商电,有
香洲区,新香洲,银桦新村,62,南,21厅1卫,2,1,1,1500 ,整租,/新上/精装/,有,租用车位,民水,民电,有
香洲区,上冲,云顶澜山南区,82,东南南,22厅1卫,2,2,1,1500 ,整租,/新上/精装/,有,免费车位,民水,民电,有
香洲区,兰埔,兰埔花园,103.72,东南,32厅2卫,3,2,2,1500 ,整租,/精装/双卫生间/随时看房/,有,租用车位,民水,民电,无
香洲区,拱北,花苑新村,96,西,31厅1卫,3,1,1,1500 ,整租,/精装/,有,免费车位,民水,民电,无
香洲区,南湾,华发世纪城四期,90.68,南,32厅1卫,3,2,1,1500 ,整租,/精装/随时看房/,有,免费车位,民水,民电,有
香洲区,新香洲,中珠喜悦,107,南,32厅2卫,3,2,2,1500 ,整租,/精装/双卫生间/,有,免费车位,民水,民电,有
香洲区,唐家湾,海怡湾畔,154,南,32厅3卫,3,2,3,1500 ,整租,/精装/,有,租用车位,商水,商电,有
香洲区,新香洲,成丰苑,90,东东南,32厅1卫,3,2,1,1500 ,整租,/精装/,有,免费车位,民水,民电,无
香洲区,吉大,华业临海,177,东南,32厅2卫,3,2,2,1500 ,整租,/精装/双卫生间/,有,免费车位,民水,民电,有
香洲区,唐家湾,翠湖香山百合苑,101,东南南,32厅1卫,3,2,1,1500 ,整租,/精装/,有,租用车位,商水,商电,无
香洲区,洪湾,中邦浪琴湾,100.24,南,32厅2卫,3,2,2,1500 ,整租,/精装/双卫生间/,有,免费车位,民水,民电,有
香洲区,湾仔,鸿景花园,108,东南,32厅2卫,3,2,2,1500 ,整租,/精装/双卫生间/随时看房/,有,免费车位,商水,商电,有
